check	subject	session	modality	original_file	replacement_file	destination	audit_status	status	detail
anatomical_replacement_audit	sub-030	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.nii.gz	sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-030	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.nii.gz	sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-031	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.nii.gz	sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-031	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.nii.gz	sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-032	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.nii.gz	sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-034	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.nii.gz	sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-034	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.nii.gz	sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-035	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.nii.gz	sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-035	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.nii.gz	sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-036	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.nii.gz	sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-036	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.nii.gz	sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-037	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.nii.gz	sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-038	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.nii.gz	sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-038	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.nii.gz	sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-039	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.nii.gz	sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-039	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.nii.gz	sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-040	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.nii.gz	sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-040	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.nii.gz	sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-041	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.nii.gz	sub-041/ses-01/anat/sub-041_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-041	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.nii.gz	sub-041/ses-02/anat/sub-041_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-042	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.nii.gz	sub-042/ses-01/anat/sub-042_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-043	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.nii.gz	sub-043/ses-02/anat/sub-043_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-043	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-043/ses-02/anat/sub-043_ses-02_run-02_FLAIR.nii.gz	sub-043/ses-02/anat/sub-043_ses-02_run-02_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-044	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-01/anat/sub-044_ses-01_run-01_FLAIR.nii.gz	sub-044/ses-01/anat/sub-044_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-044	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-044/ses-02/anat/sub-044_ses-02_run-01_FLAIR.nii.gz	sub-044/ses-02/anat/sub-044_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-045	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-045/ses-01/anat/sub-045_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-045/ses-01/anat/sub-045_ses-01_run-01_FLAIR.nii.gz	sub-045/ses-01/anat/sub-045_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-046	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-01/anat/sub-046_ses-01_run-01_FLAIR.nii.gz	sub-046/ses-01/anat/sub-046_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-046	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-046/ses-02/anat/sub-046_ses-02_run-01_FLAIR.nii.gz	sub-046/ses-02/anat/sub-046_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-047	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-01/anat/sub-047_ses-01_run-01_FLAIR.nii.gz	sub-047/ses-01/anat/sub-047_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-047	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-047/ses-02/anat/sub-047_ses-02_run-01_FLAIR.nii.gz	sub-047/ses-02/anat/sub-047_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-048	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-01/anat/sub-048_ses-01_run-01_FLAIR.nii.gz	sub-048/ses-01/anat/sub-048_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-048	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-048/ses-02/anat/sub-048_ses-02_run-01_FLAIR.nii.gz	sub-048/ses-02/anat/sub-048_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-049	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-049/ses-01/anat/sub-049_ses-01_run-01_FLAIR.nii.gz	sub-049/ses-01/anat/sub-049_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-050	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-050/ses-01/anat/sub-050_ses-01_run-01_FLAIR.nii.gz	sub-050/ses-01/anat/sub-050_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-051	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-051/ses-01/anat/sub-051_ses-01_run-01_FLAIR.nii.gz	sub-051/ses-01/anat/sub-051_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-052	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-052/ses-01/anat/sub-052_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-01/anat/sub-052_ses-01_run-01_FLAIR.nii.gz	sub-052/ses-01/anat/sub-052_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-052	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-052/ses-02/anat/sub-052_ses-02_run-01_FLAIR.nii.gz	sub-052/ses-02/anat/sub-052_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-053	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-053/ses-01/anat/sub-053_ses-01_run-01_FLAIR.nii.gz	sub-053/ses-01/anat/sub-053_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-054	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-054/ses-01/anat/sub-054_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-01/anat/sub-054_ses-01_run-01_FLAIR.nii.gz	sub-054/ses-01/anat/sub-054_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-054	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-02/anat/sub-054_ses-02_run-01_FLAIR.nii.gz	sub-054/ses-02/anat/sub-054_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-054	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-054/ses-02/anat/sub-054_ses-02_run-02_FLAIR.nii.gz	sub-054/ses-02/anat/sub-054_ses-02_run-02_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-056	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-056/ses-01/anat/sub-056_ses-01_run-01_FLAIR.nii.gz	sub-056/ses-01/anat/sub-056_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-056	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-056/ses-01/anat/sub-056_ses-01_run-02_FLAIR.nii.gz	sub-056/ses-01/anat/sub-056_ses-01_run-02_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-057	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-057/ses-01/anat/sub-057_ses-01_run-01_FLAIR.nii.gz	sub-057/ses-01/anat/sub-057_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-058	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-058/ses-01/anat/sub-058_ses-01_run-01_FLAIR.nii.gz	sub-058/ses-01/anat/sub-058_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-059	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-059/ses-01/anat/sub-059_ses-01_run-01_FLAIR.nii.gz	sub-059/ses-01/anat/sub-059_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-060	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-060/ses-01/anat/sub-060_ses-01_run-01_FLAIR.nii.gz	sub-060/ses-01/anat/sub-060_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-061	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-061/ses-01/anat/sub-061_ses-01_run-01_FLAIR.nii.gz	sub-061/ses-01/anat/sub-061_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-061	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-061/ses-01/anat/sub-061_ses-01_run-02_FLAIR.nii.gz	sub-061/ses-01/anat/sub-061_ses-01_run-02_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-062	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-062/ses-01/anat/sub-062_ses-01_run-01_FLAIR.nii.gz	sub-062/ses-01/anat/sub-062_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-062	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-062/ses-01/anat/sub-062_ses-01_run-02_FLAIR.nii.gz	sub-062/ses-01/anat/sub-062_ses-01_run-02_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-063	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-063/ses-01/anat/sub-063_ses-01_run-01_FLAIR.nii.gz	sub-063/ses-01/anat/sub-063_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-063	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-063/ses-01/anat/sub-063_ses-01_run-02_FLAIR.nii.gz	sub-063/ses-01/anat/sub-063_ses-01_run-02_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-064	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-064/ses-01/anat/sub-064_ses-01_run-01_FLAIR.nii.gz	sub-064/ses-01/anat/sub-064_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-065	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-065/ses-01/anat/sub-065_ses-01_run-01_FLAIR.nii.gz	sub-065/ses-01/anat/sub-065_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-066	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-066/ses-01/anat/sub-066_ses-01_run-01_FLAIR.nii.gz	sub-066/ses-01/anat/sub-066_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-067	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-067/ses-01/anat/sub-067_ses-01_run-01_FLAIR.nii.gz	sub-067/ses-01/anat/sub-067_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-068	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-068/ses-01/anat/sub-068_ses-01_run-01_FLAIR.nii.gz	sub-068/ses-01/anat/sub-068_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-069	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-069/ses-01/anat/sub-069_ses-01_run-01_FLAIR.nii.gz	sub-069/ses-01/anat/sub-069_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-071	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-071/ses-01/anat/sub-071_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-071/ses-01/anat/sub-071_ses-01_run-01_FLAIR.nii.gz	sub-071/ses-01/anat/sub-071_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-072	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-072/ses-01/anat/sub-072_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-072/ses-01/anat/sub-072_ses-01_run-01_FLAIR.nii.gz	sub-072/ses-01/anat/sub-072_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-073	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-073/ses-01/anat/sub-073_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-073/ses-01/anat/sub-073_ses-01_run-01_FLAIR.nii.gz	sub-073/ses-01/anat/sub-073_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-074	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-074/ses-01/anat/sub-074_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-074/ses-01/anat/sub-074_ses-01_run-01_FLAIR.nii.gz	sub-074/ses-01/anat/sub-074_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-075	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-075/ses-01/anat/sub-075_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-075/ses-01/anat/sub-075_ses-01_run-01_FLAIR.nii.gz	sub-075/ses-01/anat/sub-075_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-076	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-076/ses-01/anat/sub-076_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-076/ses-01/anat/sub-076_ses-01_run-01_FLAIR.nii.gz	sub-076/ses-01/anat/sub-076_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-076	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-076/ses-01/anat/sub-076_ses-01_run-02_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-076/ses-01/anat/sub-076_ses-01_run-02_FLAIR.nii.gz	sub-076/ses-01/anat/sub-076_ses-01_run-02_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-077	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-077/ses-01/anat/sub-077_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-077/ses-01/anat/sub-077_ses-01_run-01_FLAIR.nii.gz	sub-077/ses-01/anat/sub-077_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-078	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-078/ses-01/anat/sub-078_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-078/ses-01/anat/sub-078_ses-01_run-01_FLAIR.nii.gz	sub-078/ses-01/anat/sub-078_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-079	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-01_FLAIR.nii.gz	sub-079/ses-01/anat/sub-079_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
